Unnamed: 0,ucdp_name,ucdp_dset_id,year,modeledarticles,countT1,countT2,propT1,propT2,propdiff,propdif.L1,propdif.L2,delta1,delta1.5,delta2,delta1_L2,gap25,gap50,counter,frexWords,side_b_dset_id,region
1176,RCD,424,1998,41,38,3,0.93,0.07,-0.86,0.0,,0,0,0,0,0,0,0,"congo,rebel,word,c,kill,limit,drc,p,kabila,british",424,Africa
1177,CNDP,426,2007,17,10,7,0.59,0.41,-0.18,0.6,,0,0,0,0,1,1,0,"british,kill,clash,dead,troop,writer,eddi,isango,text,bed",426,Africa
1178,CNDP,426,2006,9,8,1,0.89,0.11,-0.78,0.0,,0,0,0,0,0,0,0,"british,kill,clash,dead,troop,writer,eddi,isango,text,bed",426,Africa
1179,CNDP,426,2008,12,7,5,0.58,0.42,-0.16,0.02,0.62,0,0,0,0,1,1,0,"british,kill,clash,dead,troop,writer,eddi,isango,text,bed",426,Africa
1180,Palipehutu,430,1995,6,0,6,0.0,1.0,1.0,2.0,1.78,1,1,1,1,0,0,0,"attack,hutu,burundi,almost,ambush,armi,arrest,bastion,battl,butara",430,Africa
1181,Palipehutu,430,1992,3,3,0,1.0,0.0,-1.0,-0.22,,0,0,0,0,0,0,0,"clash,rebel,troop,mon,forc,mop,remain,resist,say,secur",430,Africa
1182,Palipehutu,430,1991,9,8,1,0.89,0.11,-0.78,0.0,,0,0,0,0,0,0,0,"clash,rebel,troop,mon,forc,mop,remain,resist,say,secur",430,Africa
1183,CNDD,431,1994,13,3,10,0.23,0.77,0.54,0.0,,0,0,0,0,0,0,0,"vol,burundi,kill,armi,rebel,africa,say,hutu,fight,attack",431,Africa
1184,CNDD,431,1996,41,5,36,0.12,0.88,0.76,-0.0800000000000001,0.22,0,0,0,0,0,0,0,"vol,burundi,kill,armi,rebel,africa,say,hutu,fight,attack",431,Africa
1185,CNDD,431,1995,37,3,34,0.08,0.92,0.84,0.3,,0,0,0,0,0,0,0,"vol,burundi,kill,armi,rebel,africa,say,hutu,fight,attack",431,Africa
1186,CNDD,431,1998,17,0,17,0.0,1.0,1.0,0.64,0.24,0,0,0,0,0,0,0,"vol,burundi,kill,armi,rebel,africa,say,hutu,fight,attack",431,Africa
1187,CNDD,431,1997,28,9,19,0.32,0.68,0.36,-0.4,-0.48,0,0,0,0,0,1,0,"vol,burundi,kill,armi,rebel,africa,say,hutu,fight,attack",431,Africa
1188,Palipehutu-FNL,432,2006,27,3,24,0.11,0.89,0.78,1.3,0.56,1,0,0,1,0,0,0,"jone,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1189,Palipehutu-FNL,432,2005,21,16,5,0.76,0.24,-0.52,-0.74,-0.3,0,0,0,0,0,0,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1190,Palipehutu-FNL,432,2000,49,34,15,0.69,0.31,-0.38,0.16,-0.46,0,0,0,0,0,1,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1191,Palipehutu-FNL,432,2004,33,13,20,0.39,0.61,0.22,0.44,0.56,0,0,0,0,1,1,0,"jone,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1192,Palipehutu-FNL,432,1999,31,24,7,0.77,0.23,-0.54,-0.62,-0.2,0,0,0,0,0,0,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1193,Palipehutu-FNL,432,1998,13,6,7,0.46,0.54,0.08,0.42,,0,0,0,0,1,1,0,"jone,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1194,Palipehutu-FNL,432,2008,20,2,18,0.1,0.9,0.8,-0.2,0.02,0,0,0,0,0,0,2,"jone,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1195,Palipehutu-FNL,432,2002,79,53,26,0.67,0.33,-0.34,-0.24,0.0399999999999999,0,0,0,0,0,1,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1196,Palipehutu-FNL,432,2001,42,23,19,0.55,0.45,-0.1,0.28,0.44,0,0,0,0,1,1,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1197,Palipehutu-FNL,432,2003,18,11,7,0.61,0.39,-0.22,0.12,-0.12,0,0,0,0,1,1,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1198,Palipehutu-FNL,432,2007,3,0,3,0.0,1.0,1.0,0.22,1.52,0,0,0,1,0,0,1,"jone,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1199,Palipehutu-FNL,432,1997,9,6,3,0.67,0.33,-0.34,0.0,,0,0,0,0,0,1,0,"dow,burundi,kill,rebel,armi,africa,capit,attack,fight,soldier",432,Africa
1200,Frolina,433,1997,8,4,4,0.5,0.5,0.0,0.0,1.0,0,0,0,1,1,1,1,,433,Africa
1201,Frolina,433,1995,2,1,1,0.5,0.5,0.0,1.0,,1,0,0,1,1,1,0,,433,Africa
1202,Frolina,433,1990,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"blast,dead,leav,min,morn,shell,burundi,africa,kill,ambush",433,Africa
1203,CNDD-FDD,434,2001,54,28,26,0.52,0.48,-0.04,0.14,0.42,0,0,0,0,1,1,0,"rebel,burundi,say,ambush,annuel,de,des,droit,iteka,l'homm",434,Africa
1204,CNDD-FDD,434,2002,76,52,24,0.68,0.32,-0.36,-0.32,-0.18,0,0,0,0,0,1,0,"rebel,burundi,say,ambush,annuel,de,des,droit,iteka,l'homm",434,Africa
1205,CNDD-FDD,434,1998,7,5,2,0.71,0.29,-0.42,0.0,,0,0,0,0,0,1,0,"rebel,burundi,say,ambush,annuel,de,des,droit,iteka,l'homm",434,Africa
1206,CNDD-FDD,434,2000,81,48,33,0.59,0.41,-0.18,0.28,0.24,0,0,0,0,1,1,0,"rebel,burundi,say,ambush,annuel,de,des,droit,iteka,l'homm",434,Africa
1207,CNDD-FDD,434,2003,8,4,4,0.5,0.5,0.0,0.36,0.04,0,0,0,0,1,1,0,,434,Africa
1208,CNDD-FDD,434,1999,11,8,3,0.73,0.27,-0.46,-0.04,,0,0,0,0,0,1,0,"rebel,burundi,say,ambush,annuel,de,des,droit,iteka,l'homm",434,Africa
1209,Islamic Legion,442,1990,10,6,4,0.6,0.4,-0.2,0.8,,0,0,0,0,1,1,0,"say,kill,troop,libya-back,guerrilla,sudan,near,battl,new,libyan-back",442,Africa
1210,Islamic Legion,442,1989,2,2,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"say,kill,troop,libya-back,guerrilla,sudan,near,battl,new,libyan-back",442,Africa
1211,MDD,446,1991,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"lake,africa,deni,region,govern,p,take,clash,cos,mdd",446,Africa
1212,MDD,446,1993,1,1,0,1.0,0.0,-1.0,-1.42,0.0,1,0,0,1,0,0,0,"lake,africa,deni,region,govern,p,take,clash,cos,mdd",446,Africa
1213,MDD,446,1997,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,3,"lake,africa,deni,region,govern,p,take,clash,cos,mdd",446,Africa
1214,MDD,446,1995,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2,"lake,africa,deni,region,govern,p,take,clash,cos,mdd",446,Africa
1215,MDD,446,1994,1,1,0,1.0,0.0,-1.0,0.0,-1.42,0,0,0,1,0,0,1,"lake,africa,deni,region,govern,p,take,clash,cos,mdd",446,Africa
1216,MDD,446,1992,14,4,10,0.29,0.71,0.42,1.42,,1,0,0,1,0,1,0,"kill,say,fight,aid,habr,top,chad,fighter,rebel,claim",446,Africa
1217,MDJT,452,2000,9,9,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"rebel,govern,chad,chadian,africa,kill,soldier,claim,fight,say",452,Africa
1218,MDJT,452,2003,4,4,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"rebel,govern,chad,chadian,africa,kill,soldier,claim,fight,say",452,Africa
1219,MDJT,452,2001,4,4,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"rebel,govern,chad,chadian,africa,kill,soldier,claim,fight,say",452,Africa
1220,MDJT,452,2002,6,6,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"rebel,govern,chad,chadian,africa,kill,soldier,claim,fight,say",452,Africa
1221,MDJT,452,1999,10,10,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"rebel,govern,chad,chadian,africa,kill,soldier,claim,fight,say",452,Africa
1222,FUCD,453,2005,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"armi,wfp,sudan,debi,chad,rebel,kill,say,africa,chad-sudan",453,Africa
1223,FUCD,453,2007,3,1,2,0.33,0.67,0.34,0.22,1.34,0,0,0,1,0,1,1,"clash,border,chadian,fight,peac,soldier,au,backdrop,beyond,bloodi",453,Africa
1224,FUCD,453,2006,9,4,5,0.44,0.56,0.12,1.12,,1,0,0,1,1,1,0,"clash,border,chadian,fight,peac,soldier,au,backdrop,beyond,bloodi",453,Africa
1225,UFDD,456,2006,7,5,2,0.71,0.29,-0.42,0.0,,0,0,0,0,0,1,0,"fight,clash,hundr,kill,chadian,bomb,chad,town,sudan,-chad",456,Africa
1226,UFDD,456,2007,5,1,4,0.2,0.8,0.6,1.02,,1,0,0,1,0,0,0,"attack,rebel,aid,border,flee,armi,retak,claim,chad,say",456,Africa
1227,RFDG,463,2001,9,3,6,0.33,0.67,0.34,-0.16,,0,0,0,0,0,1,0,"vol,guinea,kill,rebel,border,guinean,town,raid,attack,say",463,Africa
1228,RFDG,463,2000,20,5,15,0.25,0.75,0.5,0.0,,0,0,0,0,0,1,0,"vol,guinea,kill,rebel,border,guinean,town,raid,attack,say",463,Africa
1229,SPLM/A,466,1997,45,30,15,0.67,0.33,-0.34,-0.34,-0.4,0,0,0,0,0,1,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1230,SPLM/A,466,1990,45,33,12,0.73,0.27,-0.46,-0.0999999999999999,,0,0,0,0,0,1,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1231,SPLM/A,466,1996,8,4,4,0.5,0.5,0.0,-0.06,-0.24,0,0,0,0,1,1,0,,466,Africa
1232,SPLM/A,466,1993,14,3,11,0.21,0.79,0.58,0.42,1.24,0,0,0,1,0,0,0,"claim,war,juba,nuba,victori,civilian,mountain,khartoum,militari,four",466,Africa
1233,SPLM/A,466,2004,2,1,1,0.5,0.5,0.0,0.6,0.54,0,0,0,0,1,1,0,,466,Africa
1234,SPLM/A,466,1994,8,3,5,0.38,0.62,0.24,-0.34,0.08,0,0,0,0,1,1,0,"claim,war,juba,nuba,victori,civilian,mountain,khartoum,militari,four",466,Africa
1235,SPLM/A,466,1989,22,15,7,0.68,0.32,-0.36,0.0,,0,0,0,0,0,1,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1236,SPLM/A,466,1998,56,41,15,0.73,0.27,-0.46,-0.12,-0.46,0,0,0,0,0,1,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1237,SPLM/A,466,1995,15,7,8,0.47,0.53,0.06,-0.18,-0.52,0,0,0,0,1,1,0,"claim,war,juba,nuba,victori,civilian,mountain,khartoum,militari,four",466,Africa
1238,SPLM/A,466,2003,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,,466,Africa
1239,SPLM/A,466,1992,12,5,7,0.42,0.58,0.16,0.82,0.62,0,0,0,0,1,1,0,"claim,war,juba,nuba,victori,civilian,mountain,khartoum,militari,four",466,Africa
1240,SPLM/A,466,2002,5,4,1,0.8,0.2,-0.6,-0.06,0.22,0,0,0,0,0,0,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1241,SPLM/A,466,1991,18,15,3,0.83,0.17,-0.66,-0.2,-0.3,0,0,0,0,0,0,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1242,SPLM/A,466,2000,32,29,3,0.91,0.09,-0.82,-0.14,-0.36,0,0,0,0,0,0,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1243,SPLM/A,466,2001,48,37,11,0.77,0.23,-0.54,0.28,0.14,0,0,0,0,0,0,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1244,SPLM/A,466,1999,19,16,3,0.84,0.16,-0.68,-0.22,-0.34,0,0,0,0,0,0,0,"town,attack,armi,soldier,forc,region,integr,repuls,govt,yei",466,Africa
1245,NDA,467,1997,14,8,6,0.57,0.43,-0.14,0.32,,0,0,0,0,1,1,0,"world,soldier,sudan,kill,c,dead,worldwid,captur,clash,garrison",467,Africa
1246,NDA,467,2000,12,4,8,0.33,0.67,0.34,0.5,0.76,0,0,0,0,0,1,0,"say,opposit,ambush,kassala,middl,govern,attack,camp,destroy,launch",467,Africa
1247,NDA,467,1996,11,8,3,0.73,0.27,-0.46,0.0,,0,0,0,0,0,1,0,"world,soldier,sudan,kill,c,dead,worldwid,captur,clash,garrison",467,Africa
1248,NDA,467,2001,4,4,0,1.0,0.0,-1.0,-1.34,-0.84,1,0,0,1,0,0,0,"world,soldier,sudan,kill,c,dead,worldwid,captur,clash,garrison",467,Africa
1249,NDA,467,1999,19,11,8,0.58,0.42,-0.16,0.26,-0.02,0,0,0,0,1,1,0,"world,soldier,sudan,kill,c,dead,worldwid,captur,clash,garrison",467,Africa
1250,NDA,467,1998,38,27,11,0.71,0.29,-0.42,-0.28,0.04,0,0,0,0,0,1,0,"world,soldier,sudan,kill,c,dead,worldwid,captur,clash,garrison",467,Africa
1251,NDA,467,2002,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,,467,Africa
1252,JEM,468,2007,8,7,1,0.88,0.12,-0.76,-1.76,,1,1,0,1,0,0,0,"darfur,rebel,sudan,armi,sudanes,attack,clash,kill,fight,govern",468,Africa
1253,JEM,468,2004,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,5,,468,Africa
1254,JEM,468,2011,8,5,3,0.62,0.38,-0.24,0.5,0.76,0,0,0,0,1,1,4,"darfur,rebel,sudan,armi,sudanes,attack,clash,kill,fight,govern",468,Africa
1255,JEM,468,2010,23,20,3,0.87,0.13,-0.74,0.26,0.14,0,0,0,0,0,0,3,"darfur,rebel,sudan,armi,sudanes,attack,clash,kill,fight,govern",468,Africa
1256,JEM,468,2003,2,0,2,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"civilian,chadian,africa,insid,militari,offic,territori,unit,un,plane",468,Africa
1257,JEM,468,2008,17,16,1,0.94,0.06,-0.88,-0.12,-1.88,0,0,0,1,0,0,1,"darfur,rebel,sudan,armi,sudanes,attack,clash,kill,fight,govern",468,Africa
1258,JEM,468,2009,20,20,0,1.0,0.0,-1.0,-0.12,-0.24,0,0,0,0,0,0,2,"darfur,rebel,sudan,armi,sudanes,attack,clash,kill,fight,govern",468,Africa
1259,SLM/A,469,2011,8,2,6,0.25,0.75,0.5,0.1,-0.5,0,0,0,0,0,1,3,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1260,SLM/A,469,2010,10,3,7,0.3,0.7,0.4,-0.6,-0.6,0,0,0,0,0,1,2,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1261,SLM/A,469,2006,2,1,1,0.5,0.5,0.0,0.0,-1.0,0,0,0,1,1,1,1,,469,Africa
1262,SLM/A,469,2009,8,0,8,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,1,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1263,SLM/A,469,2017,5,4,1,0.8,0.2,-0.6,0.4,-1.1,0,0,0,1,0,0,1,"un,african,nation,secretary-gener,hybrid,oper,union-unit,africa,sg,human",469,Africa
1264,SLM/A,469,2003,7,3,4,0.43,0.57,0.14,0.0,,0,0,0,0,1,1,0,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1265,SLM/A,469,2008,19,0,19,0.0,1.0,1.0,2.0,1.0,1,1,1,1,0,0,0,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1266,SLM/A,469,2004,26,0,26,0.0,1.0,1.0,0.86,,0,0,0,0,0,0,0,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1267,SLM/A,469,2020,4,0,4,0.0,1.0,1.0,2.0,1.52,1,1,1,1,0,0,0,"attack,armi,govern,sudanes,group,middl,forc,accus,heavi,new",469,Africa
1268,SLM/A,469,2007,1,1,0,1.0,0.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0,"un,african,nation,secretary-gener,hybrid,oper,union-unit,africa,sg,human",469,Africa
1269,SLM/A,469,2016,5,5,0,1.0,0.0,-1.0,-1.5,-1.4,1,1,0,1,0,0,0,"un,african,nation,secretary-gener,hybrid,oper,union-unit,africa,sg,human",469,Africa
1270,SLM/A,469,2018,46,35,11,0.76,0.24,-0.52,0.0800000000000001,0.48,0,0,0,0,0,0,2,"un,african,nation,secretary-gener,hybrid,oper,union-unit,africa,sg,human",469,Africa
1271,SLM/A,469,2005,10,5,5,0.5,0.5,0.0,-1.0,-0.14,1,0,0,1,1,1,0,,469,Africa
1272,SLM/A,469,2019,9,9,0,1.0,0.0,-1.0,-0.48,-0.4,0,0,0,0,0,0,3,"un,african,nation,secretary-gener,hybrid,oper,union-unit,africa,sg,human",469,Africa
1273,NRF,470,2006,17,17,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"darfur,sudan,attack,rebel,nation,unit,secretary-gener,bomb,field,kill",470,Africa
1274,SLM/A - MM,471,2007,3,1,2,0.33,0.67,0.34,-0.3,,0,0,0,0,0,1,0,"darfur,nation,unit,sudan,human,high,rebel,commission,secretary-gener,period",471,Africa
1275,SLM/A - MM,471,2011,1,0,1,0.0,1.0,1.0,0.0,0.66,0,0,0,0,0,0,0,"darfur,nation,unit,sudan,human,high,rebel,commission,secretary-gener,period",471,Africa
1276,SLM/A - MM,471,2006,11,2,9,0.18,0.82,0.64,0.0,,0,0,0,0,0,0,0,"darfur,nation,unit,sudan,human,high,rebel,commission,secretary-gener,period",471,Africa
1277,SLM/A - MM,471,2010,1,0,1,0.0,1.0,1.0,0.66,0.36,0,0,0,0,0,0,0,"darfur,nation,unit,sudan,human,high,rebel,commission,secretary-gener,period",471,Africa
1278,SLFA,472,2008,6,6,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"darfur,rebel,sudan,clash,human,armi,sudanes,attack,govern,bomb",472,Africa
1279,SLFA,472,2013,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"darfur,rebel,sudan,clash,human,armi,sudanes,attack,govern,bomb",472,Africa
1280,SLFA,472,2007,4,4,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"darfur,rebel,sudan,clash,human,armi,sudanes,attack,govern,bomb",472,Africa
1281,UPA,486,1989,5,1,4,0.2,0.8,0.6,0.0,,0,0,0,0,0,0,0,"kill,ugandan,rebel,afriqu,five,offici,parti,rule,armi,enter",486,Africa
1282,UPA,486,1990,1,1,0,1.0,0.0,-1.0,-1.6,,1,1,0,1,0,0,0,"africa,binder,uga,clash,uganda,juillet,defens,armi,enter,kenya",486,Africa
1283,UPA,486,1991,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,3,,486,Africa
1284,UPA,486,1994,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2,"africa,binder,uga,clash,uganda,juillet,defens,armi,enter,kenya",486,Africa
1285,UPA,486,1992,1,1,0,1.0,0.0,-1.0,0.0,-1.6,0,0,0,1,0,0,1,"africa,binder,uga,clash,uganda,juillet,defens,armi,enter,kenya",486,Africa
1286,LRA,488,1999,2,2,0,1.0,0.0,-1.0,0.0,-0.14,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1287,LRA,488,2012,6,6,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1288,LRA,488,1998,44,44,0,1.0,0.0,-1.0,-0.14,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1289,LRA,488,2011,27,27,0,1.0,0.0,-1.0,0.0,-0.04,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1290,LRA,488,1994,10,10,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1291,LRA,488,2013,11,11,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1292,LRA,488,1990,4,4,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1293,LRA,488,2010,15,15,0,1.0,0.0,-1.0,-0.04,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1294,LRA,488,1997,29,27,2,0.93,0.07,-0.86,0.14,0.14,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1295,LRA,488,1995,9,9,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1296,LRA,488,1996,17,17,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1297,LRA,488,2014,8,8,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1298,LRA,488,2015,8,8,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1299,LRA,488,2020,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1300,LRA,488,2007,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1301,LRA,488,2018,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1302,LRA,488,2019,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1303,LRA,488,2001,12,12,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1304,LRA,488,2016,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1305,LRA,488,2009,44,43,1,0.98,0.02,-0.96,0.04,0.04,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1306,LRA,488,2000,19,19,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1307,LRA,488,2005,117,117,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1308,LRA,488,1991,5,5,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1309,LRA,488,2017,9,9,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1310,LRA,488,1989,6,6,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1311,LRA,488,2004,140,140,0,1.0,0.0,-1.0,0.0,-0.04,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1312,LRA,488,2002,55,54,1,0.98,0.02,-0.96,0.04,0.04,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1313,LRA,488,2008,4,4,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1314,LRA,488,2006,57,57,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1315,LRA,488,2003,33,33,0,1.0,0.0,-1.0,-0.04,0.0,0,0,0,0,0,0,0,"independ,kill,rebel,africa,armi,new,vision,lra,ugandan,uganda",488,Africa
1316,ADF,489,2002,4,0,4,0.0,1.0,1.0,2.0,1.84,1,1,1,1,0,0,0,"rebel,ugandan,un,drcongo,peacekeep,two,fardc,soldier,fight,nord-kivu",489,Africa
1317,ADF,489,2001,13,13,0,1.0,0.0,-1.0,-0.16,-0.1,0,0,0,0,0,0,0,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1318,ADF,489,2018,50,36,14,0.72,0.28,-0.44,-0.3,-0.8,0,0,0,0,0,1,8,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1319,ADF,489,2000,24,22,2,0.92,0.08,-0.84,0.0599999999999998,-0.04,0,0,0,0,0,0,0,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1320,ADF,489,1998,20,18,2,0.9,0.1,-0.8,-0.3,-0.24,0,0,0,0,0,0,0,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1321,ADF,489,2017,14,8,6,0.57,0.43,-0.14,-0.5,-0.8,0,0,0,0,1,1,7,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1322,ADF,489,1999,20,19,1,0.95,0.05,-0.9,-0.0999999999999999,-0.4,0,0,0,0,0,0,0,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1323,ADF,489,2016,25,8,17,0.32,0.68,0.36,-0.3,-0.4,0,0,0,0,0,1,6,"rebel,ugandan,un,drcongo,peacekeep,two,fardc,soldier,fight,nord-kivu",489,Africa
1324,ADF,489,2006,7,6,1,0.86,0.14,-0.72,-1.72,0.28,1,1,0,1,0,0,0,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1325,ADF,489,1996,9,7,2,0.78,0.22,-0.56,0.0,,0,0,0,0,0,0,0,"secur,new,vision,democrat,republ,polit,s,kampala,group,council",489,Africa
1326,ADF,489,2014,16,2,14,0.12,0.88,0.76,-0.24,-0.24,0,0,0,0,0,0,4,"rebel,ugandan,un,drcongo,peacekeep,two,fardc,soldier,fight,nord-kivu",489,Africa
